"id","word_id","form","div_book","div_chapter","div_section","orig","lemma","bgmpos","document_id"
208,"172","ἐξουσίαν","Ev","5","5.24","ἐξουσίαν","ἐξουσία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
209,"173","ἔχει","Ev","5","5.24","ἔχει","ἔχω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
210,"174","ὁ","Ev","5","5.24","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
211,"175","υἱὸς","Ev","5","5.24","υἱὸς","υἱός","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
212,"176","τοῦ","Ev","5","5.24","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
213,"177","ἀνθρώπου","Ev","5","5.24","ἀνθρώπου","ἄνθρωπος","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
214,"178","ἀφιέναι","Ev","5","5.24","ἀφιέναι","ἀφίημι","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
215,"179","ἁμαρτίας","Ev","5","5.24","ἁμαρτίας","ἁμαρτία","nafpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
216,"180","ἐπὶ","Ev","5","5.24","ἐπὶ","ἐπί","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
217,"181","τῆς","Ev","5","5.24","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
218,"182","γῆς","Ev","5","5.24","γῆς","γῆ","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
219,"-","·","Ev","5","5.24","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
220,"183","ἔγειρε","Ev","5","5.24","ἔγειρε","ἐγείρω","vdpa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
221,"184","καὶ","Ev","5","5.24","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
222,"185","ἆρον","Ev","5","5.24","ἆρον","αἴρω","vdaa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
223,"186","τὸν","Ev","5","5.24","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
224,"187","κράβατόν","Ev","5","5.24","κράβατόν","κράβαττος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
225,"188","σου","Ev","5","5.24","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
226,"-",".","Ev","5","5.24",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
227,"189","τελώνης","Ev","5","5.27","τελώνης","τελώνης","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
228,"-",".","Ev","5","5.27",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
229,"190","μετὰ","Ev","5","5.30","μετὰ","μετά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
230,"191","τῶν","Ev","5","5.30","τῶν","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
231,"192","τελωνῶν","Ev","5","5.30","τελωνῶν","τελώνης","ngmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
232,"-",".","Ev","5","5.30",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
233,"193","οὐ","Ev","5","5.31","οὐ","οὐ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
234,"194","χρείαν","Ev","5","5.31","χρείαν","χρεία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
235,"195","ἔχουσιν","Ev","5","5.31","ἔχουσιν","ἔχω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
236,"196","οἱ","Ev","5","5.31","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
237,"197","ὑγιαίνοντες","Ev","5","5.31","ὑγιαίνοντες","ὑγιαίνω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
238,"198","ἰατροῦ","Ev","5","5.31","ἰατροῦ","ἰατρός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
239,"199","ἀλλὰ","Ev","5","5.31","ἀλλὰ","ἀλλά","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
240,"200","οἱ","Ev","5","5.31","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
241,"201","κακῶς","Ev","5","5.31","κακῶς","κακῶς","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
242,"202","ἔχοντες","Ev","5","5.31","ἔχοντες","ἔχω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
243,"-",".","Ev","5","5.31",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
244,"203","οἱ","Ev","5","5.33","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
245,"204","μαθηταὶ","Ev","5","5.33","μαθηταὶ","μαθητής","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
246,"205","Ἰωάννου","Ev","5","5.33","Ἰωάννου","Ἰωάννης","ngmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
247,"206","πυκνὰ","Ev","5","5.33","πυκνὰ","πυκνός","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
248,"207","νηστεύουσιν","Ev","5","5.33","νηστεύουσιν","νηστεύω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
249,"208","καὶ","Ev","5","5.33","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
250,"209","δεήσεις","Ev","5","5.33","δεήσεις","δέησις","nafpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
251,"210","ποιοῦνται","Ev","5","5.33","ποιοῦνται","ποιέω","vipm3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
252,"-",".","Ev","5","5.33",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
253,"211","οἱ","Ev","5","5.33","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
254,"212","δὲ","Ev","5","5.33","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
255,"213","μαθηταί","Ev","5","5.33","μαθηταί","μαθητής","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
256,"214","σου","Ev","5","5.33","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
257,"215","ἐσθίουσιν","Ev","5","5.33","ἐσθίουσιν","ἐσθίω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
258,"216","καὶ","Ev","5","5.33","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
259,"217","πίνουσιν","Ev","5","5.33","πίνουσιν","πίνω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
260,"-",".","Ev","5","5.33",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
261,"218","μὴ","Ev","5","5.34","μὴ","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
262,"219","δύνανται","Ev","5","5.34","δύνανται","δύναμαι","vipm3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
263,"220","νηστεύειν","Ev","5","5.34","νηστεύειν","νηστεύω","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
264,"221","οἱ","Ev","5","5.34","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
265,"222","υἱοὶ","Ev","5","5.34","υἱοὶ","υἱός","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
266,"223","τοῦ","Ev","5","5.34","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
267,"224","νυμφῶνος","Ev","5","5.34","νυμφῶνος","νυμφών","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
268,"-",",","Ev","5","5.34",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
269,"225","ἐπὶ","Ev","5","5.34","ἐφ᾽","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
270,"226","ὅσον","Ev","5","5.34","ὅσον","ὅσος","rrans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
271,"227","μετὰ","Ev","5","5.34","μετ᾽","μετά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
272,"228","αὐτῶν","Ev","5","5.34","αὐτῶν","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
273,"229","ἐστιν","Ev","5","5.34","ἐστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
274,"230","ὁ","Ev","5","5.34","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
275,"231","νύμφιος","Ev","5","5.34","νύμφιος","νυμφίος","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
276,"-",".","Ev","5","5.34",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
277,"232","ὅταν","Ev","5","5.35","ὅταν","ὅταν","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
278,"233","ἀπαρθῇ","Ev","5","5.35","ἀπαρθῇ","ἀπαίρω","vsap3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
279,"234","ἀπὸ","Ev","5","5.35","ἀπ᾽","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
280,"235","αὐτῶν","Ev","5","5.35","αὐτῶν","αὐτός","rpgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
281,"236","ὁ","Ev","5","5.35","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
282,"237","νύμφιος","Ev","5","5.35","νύμφιος","νυμφίος","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
283,"238","νηστεύσουσιν","Ev","5","5.35","νηστεύσουσιν","νηστεύω","vifa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
284,"-",".","Ev","5","5.35",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
285,"239","παραβολήν","Ev","5","5.36","παραβολήν","παραβολή","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
286,"-",".","Ev","5","5.36",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
287,"240","νέους","Ev","5","5.37","νέους","νέος","anampn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
288,"-",".","Ev","5","5.37",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
289,"241","βάλλουσιν","Ev","5","5.38","βάλλουσιν","βάλλω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
290,"-",".","Ev","5","5.38",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
291,"242","ἐν","Ev","6","6.1","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
292,"243","σαββάτω","Ev","6","6.1","σαββάτω","σάββατον","ndnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
293,"244","ἐπείνασαν","Ev","6","6.1","ἐπείνασαν","πεινάω","viaa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
294,"245","οἱ","Ev","6","6.1","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
295,"246","μαθηταί","Ev","6","6.1","μαθηταί","μαθητής","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
296,"-",",","Ev","6","6.1",",",",",",","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
297,"247","ἔτιλλον","Ev","6","6.1","ἔτιλλον","τίλλω","viia3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
298,"248","τοὺς","Ev","6","6.1","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
299,"249","στάχυας","Ev","6","6.1","στάχυας","στάχυς","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
300,"250","ψώχοντες","Ev","6","6.1","ψώχοντες","ψώχω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
301,"251","ταῖς","Ev","6","6.1","ταῖς","ὁ","ddfp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
302,"252","χερσὶν","Ev","6","6.1","χερσὶν","χείρ","ndfpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
303,"-",".","Ev","6","6.1",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
304,"253","Φαρισαῖοι","Ev","6","6.2","Φαρισαῖοι","Φαρισαῖος","nnmpp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
305,"-",".","Ev","6","6.2",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
306,"254","ὁ","Ev","6","6.3","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
307,"255","Χριστός","Ev","6","6.3","Χριστός","Χριστός","nnmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
308,"-","·","Ev","6","6.3","·","·","·","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
309,"256","οὐδὲ","Ev","6","6.3","οὐδὲ","οὐδέ","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
310,"257","τοῦτο","Ev","6","6.3","τοῦτο","οὗτος","rdans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
311,"258","ἀνέγνωτε","Ev","6","6.3","ἀνέγνωτε","ἀναγινώσκω","viaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
312,"259","τί","Ev","6","6.3","τί","τίς","rqans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
313,"260","ἐποίησε","Ev","6","6.3","ἐποίησε","ποιέω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
314,"261","Δαυίδ","Ev","6","6.3","Δαυίδ","Δαυίδ","nnmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
315,"-",";","Ev","6","6.3",";",";",";","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
316,"262","καὶ","Ev","6","6.3","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
317,"263","οἱ","Ev","6","6.3","οἱ","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
318,"264","μετὰ","Ev","6","6.3","μετ᾽","μετά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
319,"265","αὐτοῦ","Ev","6","6.3","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
320,"266","ὄντες","Ev","6","6.3","ὄντες","εἰμί","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
321,"-",".","Ev","6","6.3",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
322,"267","εἰσῆλθεν","Ev","6","6.4","εἰσῆλθεν","εἰσέρχομαι","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
323,"268","εἰς","Ev","6","6.4","εἰς","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
324,"269","τὸν","Ev","6","6.4","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
325,"270","οἶκον","Ev","6","6.4","οἶκον","οἶκος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
326,"271","τοῦ","Ev","6","6.4","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
327,"272","θεοῦ","Ev","6","6.4","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
328,"273","καὶ","Ev","6","6.4","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
329,"274","τοὺς","Ev","6","6.4","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
330,"275","ἄρτους","Ev","6","6.4","ἄρτους","ἄρτος","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
331,"276","τῆς","Ev","6","6.4","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
332,"277","προθέσεως","Ev","6","6.4","προθέσεως","πρόθεσις","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
333,"278","ἔλαβεν","Ev","6","6.4","ἔλαβεν","λαμβάνω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
334,"279","καὶ","Ev","6","6.4","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
335,"280","ἔφαγεν","Ev","6","6.4","ἔφαγεν","ἐσθίω","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
336,"281","καὶ","Ev","6","6.4","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
337,"282","ἔδωκεν","Ev","6","6.4","ἔδωκεν","δίδωμι","viaa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
338,"-",".","Ev","6","6.4",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
339,"283","χείρ","Ev","6","6.6","χείρ","χείρ","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
340,"284","ξηρά","Ev","6","6.6","ξηρά","ξηρός","annfsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
341,"-",".","Ev","6","6.6",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
342,"285","παρετηροῦντο","Ev","6","6.7","παρετηροῦντο","παρατηρέω","viim3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
343,"286","Φαρισαῖοι","Ev","6","6.7","Φαρισαῖοι","Φαρισαῖος","nnmpp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
344,"287","εἰ","Ev","6","6.7","εἰ","εἰ","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
345,"288","ἐν","Ev","6","6.7","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
346,"289","τῷ","Ev","6","6.7","τῷ","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
347,"290","σαββάτῳ","Ev","6","6.7","σαββάτῳ","σάββατον","ndnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
348,"291","θεραπεύει","Ev","6","6.7","θεραπεύει","θεραπεύω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
349,"292","ἵνα","Ev","6","6.7","ἵνα","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
350,"293","εὕρωσιν","Ev","6","6.7","εὕρωσιν","εὑρίσκω","vsaa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
351,"294","κατηγορεῖν","Ev","6","6.7","κατηγορεῖν","κατηγορέω","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
352,"295","αὐτοῦ","Ev","6","6.7","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
353,"-",".","Ev","6","6.7",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
354,"296","ἐπερωτῶ","Ev","6","6.9","ἐπερωτῶ","ἐπερωτάω","vipa1s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
355,"297","εἰ","Ev","6","6.9","εἰ","εἰ","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
356,"298","ἔξεστιν","Ev","6","6.9","ἔξεστιν","ἔξειμι","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
357,"299","τοῖς","Ev","6","6.9","τοῖς","ὁ","ddnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
358,"300","σάββασιν","Ev","6","6.9","σάββασιν","σάββατον","ndnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
359,"301","ἀγαθοποιῆσαι","Ev","6","6.9","ἀγαθοποιῆσαι","ἀγαθοποιέω","vnaa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
360,"302","ἢ","Ev","6","6.9","ἢ","ἤ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
361,"303","μή","Ev","6","6.9","μή","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
362,"-",";","Ev","6","6.9",";",";",";","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
363,"304","ψυχὴν","Ev","6","6.9","ψυχὴν","ψυχή","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
364,"305","σῶσαι","Ev","6","6.9","σῶσαι","σῴζω","vnaa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
365,"306","ἢ","Ev","6","6.9","ἢ","ἤ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
366,"307","ἀπολέσαι","Ev","6","6.9","ἀπολέσαι","ἀπόλλυμι","vnaa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
367,"-",";","Ev","6","6.9",";",";",";","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
368,"308","καὶ","Ev","6","6.5","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
369,"309","ἔλεγεν","Ev","6","6.5","ἔλεγεν","λέγω","viia3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
370,"310","αὐτοῖς","Ev","6","6.5","αὐτοῖς","αὐτός","rpdmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
371,"311","ὅτι","Ev","6","6.5","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
372,"312","κύριός","Ev","6","6.5","κύριός","κύριος","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
373,"313","ἐστιν","Ev","6","6.5","ἐστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
374,"314","ὁ","Ev","6","6.5","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
375,"315","υἱὸς","Ev","6","6.5","υἱὸς","υἱός","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
376,"316","τοῦ","Ev","6","6.5","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
377,"317","ἀνθρώπου","Ev","6","6.5","ἀνθρώπου","ἄνθρωπος","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
378,"318","καὶ","Ev","6","6.5","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
379,"319","τοῦ","Ev","6","6.5","τοῦ","ὁ","dgns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
380,"320","σαββάτου","Ev","6","6.5","σαββάτου","σάββατον","ngnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
381,"-",".","Ev","6","6.5",".",".",".","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
382,"321","εἰς","Ev","6","6.12","εἰς","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
383,"322","τὸ","Ev","6","6.12","τὸ","ὁ","dans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
384,"323","ὄρος","Ev","6","6.12","ὄρος","ὄρος","nansc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
